Q9BXF6	GO:0000139	1	
Q9BXF6	GO:0030658	1	
P26686	GO:0005634	1	
P26686	GO:0005737	1	
P26686	GO:0003729	1	
P26686	GO:0003676	1	
P26686	GO:0003723	1	
P26686	GO:0006397	1	
P26686	GO:0008380	1	
P01579	GO:0010628	1	
P01579	GO:0010629	1	
P01579	GO:0005125	1	
P01579	GO:0045348	1	
P01579	GO:0045821	1	
P01579	GO:0045944	1	
P01579	GO:0007259	1	
P01579	GO:0150076	1	
P01579	GO:1900222	1	
P01579	GO:0001774	1	
P01579	GO:1900451	1	
P01579	GO:1901857	1	
P01579	GO:1902004	1	
P01579	GO:1904440	1	
P01579	GO:0032731	1	
P01579	GO:0032760	1	
P01579	GO:0048143	1	
P01579	GO:0050766	1	
P01579	GO:0005615	1	
P01579	GO:0006959	1	
P01579	GO:0002250	1	
P01579	GO:0005133	1	
P01579	GO:0005576	1	
P01579	GO:0006955	1	
P01579	GO:0051607	1	
P01579	GO:0008284	1	
P01579	GO:0000122	1	
P01579	GO:0030857	1	
P01579	GO:0098586	1	
P01579	GO:0060333	1	
P08249	GO:0009060	1	
P08249	GO:0019752	1	
P08249	GO:0030060	1	
P08249	GO:0016491	1	
P08249	GO:0016615	1	
P08249	GO:0016616	1	
P08249	GO:0003824	1	
P08249	GO:0006099	1	
P08249	GO:0006108	1	
P08249	GO:0005739	1	
P08249	GO:0046166	1	
P08249	GO:0042802	1	
P08249	GO:0046554	1	
P08249	GO:0043490	1	
P08249	GO:0005759	1	
P08249	GO:0006734	1	
P08249	GO:0042803	1	
P08249	GO:0044283	1	
P08393	GO:0016567	1	
P08393	GO:0061630	1	
P08393	GO:0046872	1	
P08393	GO:0019042	1	
P08393	GO:0019046	1	
P08393	GO:0042025	1	
P08393	GO:0044071	1	
P08393	GO:0008270	1	
P08393	GO:0003677	1	
P08393	GO:0039548	1	
P08393	GO:0039593	1	
P08393	GO:0039648	1	
P08393	GO:0016740	1	
P08393	GO:0030430	1	
P08393	GO:0052170	1	
Q7KU86	GO:0005634	1	
Q7KU86	GO:0031386	1	
Q7KU86	GO:0032447	1	
Q7KU86	GO:0005737	1	
Q7KU86	GO:0034227	1	
Q7KU86	GO:0008033	1	
Q7KU86	GO:0005829	1	
Q7KU86	GO:0002098	1	
Q99M04	GO:0003824	1	
Q99M04	GO:0016992	1	
Q99M04	GO:0009107	1	
Q99M04	GO:0051536	1	
Q99M04	GO:0051539	1	
Q99M04	GO:0046872	1	
Q99M04	GO:0005739	1	
Q99M04	GO:0016740	1	
Q99M04	GO:0016783	1	
Q01826	GO:0000785	1	
Q01826	GO:0000981	1	
Q01826	GO:0000978	1	
Q01826	GO:0006338	1	
Q01826	GO:0006357	1	
Q01826	GO:0003677	1	
Q01826	GO:0005634	1	
Q01826	GO:0006325	1	
Q01826	GO:0016363	1	
Q01826	GO:0016605	1	
Q01826	GO:0003700	1	
P04797	GO:0005829	1	
P04797	GO:0004365	1	
P04797	GO:0006096	1	
P04797	GO:0043123	1	
P04797	GO:0097452	1	
P04797	GO:0032481	1	
P04797	GO:0016620	1	
P04797	GO:0006006	1	
P04797	GO:0050661	1	
P04797	GO:0051287	1	
P04797	GO:0045087	1	
P04797	GO:0005634	1	
P04797	GO:0005737	1	
P04797	GO:0005856	1	
P04797	GO:0016491	1	
P04797	GO:0016740	1	
P04797	GO:0006417	1	
P04797	GO:0006915	1	
P04797	GO:0002376	1	
P04797	GO:0042802	1	
P04797	GO:0017148	1	
P04797	GO:0005811	1	
P04797	GO:0005886	1	
P04797	GO:0097718	1	
P04797	GO:0001819	1	
P04797	GO:1990904	1	
P04797	GO:0006094	1	
P04797	GO:0071346	1	
P04797	GO:0019828	1	
P04797	GO:0019899	1	
P04797	GO:0061621	1	
P04797	GO:0061844	1	
P04797	GO:0035605	1	
Q6P0D9	GO:0016226	1	
Q6P0D9	GO:0097361	1	
Q6P0D9	GO:0051604	1	
Q6P0D9	GO:0003674	1	
Q9FIR9	GO:0098869	1	
Q9FIR9	GO:0006952	1	
Q14626	GO:0019221	1	
Q14626	GO:0004921	1	
Q14626	GO:0009897	1	
Q14626	GO:0008284	1	
Q14626	GO:0043235	1	
Q14626	GO:0019970	1	
Q14626	GO:0004896	1	
Q14626	GO:0016020	1	
Q14626	GO:0005576	1	
Q14626	GO:0007566	1	
P14373	GO:0045087	1	
P14373	GO:0005737	1	
P14373	GO:0000122	1	
P14373	GO:0032897	1	
P14373	GO:0061630	1	
P14373	GO:0008270	1	
P14373	GO:0046872	1	
P14373	GO:0005634	1	
P14373	GO:0005739	1	
P14373	GO:0005768	1	
P14373	GO:0003677	1	
P14373	GO:0016740	1	
P14373	GO:0044790	1	
P14373	GO:0051127	1	
P14373	GO:0005769	1	
P14373	GO:0016605	1	
P14373	GO:0045893	1	
P14373	GO:0016567	1	
Q01804	GO:0004843	1	
Q01804	GO:0034122	1	
Q01804	GO:2000660	1	
Q01804	GO:0061578	1	
Q01804	GO:0045087	1	
Q01804	GO:0005634	1	
Q01804	GO:0008233	1	
Q01804	GO:0008234	1	
Q01804	GO:0005737	1	
Q01804	GO:0006508	1	
Q01804	GO:0016787	1	
Q01804	GO:0002376	1	
Q01804	GO:0070536	1	
Q01804	GO:0016579	1	
Q8CEI1	GO:0005739	1	
Q8CEI1	GO:0003674	1	
Q8CEI1	GO:0008150	1	
Q8CEI1	GO:0005829	1	
Q8CEI1	GO:0016604	1	
Q8CEI1	GO:1990229	1	
P18065	GO:0031994	1	
P18065	GO:0031995	1	
P18065	GO:0043567	1	
P18065	GO:0005615	1	
P18065	GO:0005520	1	
P18065	GO:0005576	1	
P18065	GO:0019838	1	
P18065	GO:0043627	1	
P18065	GO:0016324	1	
P18065	GO:0007565	1	
P18065	GO:0007584	1	
P18065	GO:0009410	1	
P18065	GO:0009612	1	
P18065	GO:0032355	1	
P18065	GO:0032526	1	
P18065	GO:0032870	1	
P18065	GO:0048545	1	
P18065	GO:0051384	1	
Q9CQN6	GO:0016020	1	
Q9CQN6	GO:0005739	1	
Q9CQN6	GO:0006783	1	
Q9CQN6	GO:0031966	1	
Q9CQN6	GO:0055085	1	
P92547	GO:0015986	1	
P92547	GO:0046933	1	
P92547	GO:0045259	1	
P92547	GO:0015078	1	
P92547	GO:0005739	1	
P92547	GO:0005743	1	
P92547	GO:0016020	1	
P92547	GO:0006754	1	
P92547	GO:0006811	1	
P92547	GO:1902600	1	
Q9STQ3	GO:0098552	1	
Q9STQ3	GO:0005886	1	
Q9STQ3	GO:0016020	1	
Q9H040	GO:0005634	1	
Q9H040	GO:0031593	1	
Q9H040	GO:0006974	1	
Q9H040	GO:0003677	1	
Q9H040	GO:0003697	1	
Q9H040	GO:0004222	1	
Q9H040	GO:0006281	1	
Q9H040	GO:0046872	1	
Q9H040	GO:0005694	1	
Q9H040	GO:0008233	1	
Q9H040	GO:0008237	1	
Q9H040	GO:0008270	1	
Q9H040	GO:0006508	1	
Q9H040	GO:0016787	1	
Q9H040	GO:0106300	1	
Q9LUS2	GO:0045036	1	
Q9LUS2	GO:0009707	1	
Q9LUS2	GO:0005525	1	
Q9LUS2	GO:0003924	1	
Q9LUS2	GO:0015031	1	
Q9LUS2	GO:0000166	1	
Q9LUS2	GO:0046872	1	
Q9LUS2	GO:0005737	1	
Q9LUS2	GO:0009507	1	
Q9LUS2	GO:0009527	1	
Q9LUS2	GO:0009536	1	
Q9LUS2	GO:0016020	1	
Q9LUS2	GO:0016787	1	
O08808	GO:0007010	1	
O08808	GO:0008360	1	
O08808	GO:0032886	1	
O08808	GO:0031267	1	
O08808	GO:0003779	1	
O08808	GO:0030036	1	
O08808	GO:0042995	1	
O08808	GO:0005634	1	
O08808	GO:0005737	1	
O08808	GO:0005856	1	
O08808	GO:0005886	1	
O08808	GO:0016020	1	
O08808	GO:0007605	1	
O08808	GO:0032587	1	
O08808	GO:0005813	1	
O08808	GO:0005819	1	
O08808	GO:0098793	1	
Q27888	GO:0005739	1	
Q27888	GO:0004459	1	
Q27888	GO:0006089	1	
Q27888	GO:0006090	1	
Q27888	GO:0019752	1	
Q27888	GO:0005737	1	
Q27888	GO:0016491	1	
Q27888	GO:0016616	1	
Q27888	GO:0003824	1	
Q9UPN7	GO:0005634	1	
Q9UPN7	GO:0005829	1	
Q9UPN7	GO:0009966	1	
Q9UPN7	GO:0019888	1	
Q9UPN7	GO:0019903	1	
Q9UPN7	GO:0005737	1	
A2RUW1	GO:0043130	1	
A2RUW1	GO:0005737	1	
A2RUW1	GO:0031624	1	
A2RUW1	GO:0006511	1	
A2RUW1	GO:0045087	1	
A2RUW1	GO:0005768	1	
A2RUW1	GO:0006914	1	
A2RUW1	GO:0006954	1	
A2RUW1	GO:0002376	1	
A2RUW1	GO:0035325	1	
A2RUW1	GO:0036010	1	
A2RUW1	GO:0007165	1	
A2RUW1	GO:0032991	1	
A2RUW1	GO:0030855	1	
A2RUW1	GO:0060090	1	
A2RUW1	GO:0019900	1	
A2RUW1	GO:0070498	1	
A2RUW1	GO:0005769	1	
A2RUW1	GO:0016310	1	
Q7T3T8	GO:0005737	1	
Q7T3T8	GO:0006412	1	
Q7T3T8	GO:0046872	1	
Q7T3T8	GO:0008270	1	
Q7T3T8	GO:0003723	1	
Q7T3T8	GO:0030154	1	
Q7T3T8	GO:0048477	1	
Q7T3T8	GO:0036464	1	
Q7T3T8	GO:0017148	1	
Q7T3T8	GO:0003729	1	
Q9M2R0	GO:0046872	1	
Q9M2R0	GO:0005737	1	
Q9M2R0	GO:0005768	1	
Q9M2R0	GO:0005783	1	
Q9M2R0	GO:0005794	1	
Q9M2R0	GO:0005886	1	
Q9M2R0	GO:0016740	1	
Q9M2R0	GO:0016020	1	
Q9M2R0	GO:0016757	1	
Q9M2R0	GO:0031982	1	
Q9M2R0	GO:0000139	1	
Q9M2R0	GO:0005789	1	
Q9M2R0	GO:0010008	1	
P16125	GO:0019752	1	
P16125	GO:0005737	1	
P16125	GO:0016491	1	
P16125	GO:0016616	1	
P16125	GO:0003824	1	
P16125	GO:0004459	1	
P16125	GO:0005739	1	
P16125	GO:0005743	1	
P16125	GO:0016020	1	
P16125	GO:0042802	1	
P16125	GO:0019674	1	
P16125	GO:0045121	1	
P16125	GO:0005829	1	
P16125	GO:0004457	1	
P16125	GO:1990204	1	
P16125	GO:0006089	1	
P16125	GO:0006090	1	
P16125	GO:0051287	1	
P16125	GO:0019900	1	
P16125	GO:0044283	1	
Q9SZ46	GO:0005506	1	
Q9SZ46	GO:0020037	1	
Q9SZ46	GO:0016705	1	
Q9SZ46	GO:0004497	1	
Q9SZ46	GO:0046872	1	
Q9SZ46	GO:0016491	1	
Q9SZ46	GO:0016020	1	
Q9SZ46	GO:0106144	1	
Q5SSJ5	GO:0005634	1	
Q5SSJ5	GO:0005694	1	
Q5SSJ5	GO:0003677	1	
Q5SSJ5	GO:0031491	1	
Q5SSJ5	GO:0070828	1	
Q5SSJ5	GO:0000786	1	
Q5SSJ5	GO:0006334	1	
P47051	GO:0016979	1	
P47051	GO:0005737	1	
P47051	GO:0005739	1	
P47051	GO:0017118	1	
P47051	GO:0036211	1	
P47051	GO:0000166	1	
P47051	GO:0005524	1	
P47051	GO:0016874	1	
P70677	GO:0070059	1	
P70677	GO:1902004	1	
P70677	GO:0031647	1	
P70677	GO:0008234	1	
P70677	GO:0006508	1	
P70677	GO:0004197	1	
P70677	GO:0008233	1	
P70677	GO:0005737	1	
P70677	GO:0006915	1	
P70677	GO:0016787	1	
P70677	GO:0043066	1	
P70677	GO:0048011	1	
P70677	GO:0016485	1	
P70677	GO:0044877	1	
P70677	GO:0016005	1	
P70677	GO:0005123	1	
P70677	GO:0043025	1	
P70677	GO:0043065	1	
P70677	GO:0043200	1	
P70677	GO:0043525	1	
P70677	GO:0005634	1	
P70677	GO:0005829	1	
P70677	GO:0002020	1	
P70677	GO:0034349	1	
P70677	GO:0035094	1	
P70677	GO:0035556	1	
P70677	GO:0042542	1	
P70677	GO:0007413	1	
P70677	GO:0007611	1	
P70677	GO:0009410	1	
P70677	GO:0009749	1	
P70677	GO:0010038	1	
P70677	GO:0010165	1	
P70677	GO:0097193	1	
P70677	GO:0097194	1	
P70677	GO:0140639	1	
P70677	GO:0031264	1	
P70677	GO:0001554	1	
P70677	GO:0001666	1	
P70677	GO:0001818	1	
P70677	GO:0021766	1	
P70677	GO:0030163	1	
P70677	GO:0030182	1	
P70677	GO:0030218	1	
P70677	GO:0032025	1	
P70677	GO:0032355	1	
P70677	GO:0032496	1	
P70677	GO:0071887	1	
P70677	GO:0072347	1	
P70677	GO:0072734	1	
P70677	GO:0051146	1	
P70677	GO:0051384	1	
P70677	GO:0051604	1	
P70677	GO:0070269	1	
Q8T8L8	GO:0005783	1	
Q8T8L8	GO:0006487	1	
Q8T8L8	GO:0106073	1	
Q8T8L8	GO:0006488	1	
Q8T8L8	GO:0016740	1	
Q8T8L8	GO:0016020	1	
Q8T8L8	GO:0016757	1	
Q8T8L8	GO:0005789	1	
Q8T8L8	GO:0006486	1	
P84140	GO:0005506	1	
P84140	GO:0005737	1	
P84140	GO:0004347	1	
P84140	GO:0006094	1	
P84140	GO:0006096	1	
P84140	GO:0046872	1	
P84140	GO:0016853	1	
P29966	GO:0032432	1	
P29966	GO:0005737	1	
P29966	GO:0005886	1	
P29966	GO:0007015	1	
P29966	GO:0007417	1	
P29966	GO:0051015	1	
P29966	GO:0005516	1	
P29966	GO:0005856	1	
P29966	GO:0003779	1	
P29966	GO:0016020	1	
P29966	GO:0042802	1	
P29966	GO:0005080	1	
P29966	GO:0042585	1	
P29966	GO:0043226	1	
P29966	GO:0005813	1	
P29966	GO:0005938	1	
P29966	GO:0034976	1	
P29966	GO:0006915	1	
P29966	GO:0007005	1	
P29966	GO:0021915	1	
P29966	GO:0022008	1	
P29966	GO:0051017	1	
P29966	GO:0051764	1	
O74465	GO:0003723	1	
O74465	GO:0031380	1	
O74465	GO:0031048	1	
O74465	GO:0004386	1	
O74465	GO:0000166	1	
O74465	GO:0005634	1	
O74465	GO:0005524	1	
O74465	GO:0005737	1	
O74465	GO:0007059	1	
O74465	GO:0016787	1	
O74465	GO:0031047	1	
O74465	GO:0003724	1	
O74465	GO:0016887	1	
Q9LZ46	GO:0046982	1	
Q9LZ46	GO:0003677	1	
Q9LZ46	GO:0030527	1	
Q9LZ46	GO:0000786	1	
Q9LZ46	GO:0005634	1	
Q9LZ46	GO:0005694	1	
P51398	GO:0003735	1	
P51398	GO:0005763	1	
P51398	GO:0005761	1	
P51398	GO:0015935	1	
P51398	GO:0006915	1	
P51398	GO:0000166	1	
P51398	GO:0005525	1	
P51398	GO:0005739	1	
P51398	GO:0005840	1	
P51398	GO:1990904	1	
P51398	GO:0005759	1	
P51398	GO:0008637	1	
P51398	GO:0005743	1	
P51398	GO:0032543	1	
P03198	GO:0045004	1	
P03198	GO:0003887	1	
P03198	GO:0008296	1	
P03198	GO:0006261	1	
P03198	GO:0006287	1	
P03198	GO:0006297	1	
P03198	GO:0000166	1	
P03198	GO:0003676	1	
P03198	GO:0003677	1	
P03198	GO:0042025	1	
P03198	GO:0039693	1	
P03198	GO:0016740	1	
P03198	GO:0016779	1	
P03198	GO:0006260	1	
P03198	GO:0034061	1	
Q9Z2B5	GO:0034198	1	
Q9Z2B5	GO:0070417	1	
Q9Z2B5	GO:0004672	1	
Q9Z2B5	GO:0005524	1	
Q9Z2B5	GO:0000166	1	
Q9Z2B5	GO:0004674	1	
Q9Z2B5	GO:0004713	1	
Q9Z2B5	GO:0016301	1	
Q9Z2B5	GO:0005783	1	
Q9Z2B5	GO:0016740	1	
Q9Z2B5	GO:0016020	1	
Q9Z2B5	GO:0006417	1	
Q9Z2B5	GO:0006986	1	
Q9Z2B5	GO:0005789	1	
Q9Z2B5	GO:0106310	1	
Q9Z2B5	GO:0004694	1	
Q9Z2B5	GO:0006983	1	
Q9Z2B5	GO:0001503	1	
Q9Z2B5	GO:0030968	1	
Q9Z2B5	GO:0031018	1	
Q9Z2B5	GO:0034976	1	
O54788	GO:0005634	1	
O54788	GO:0005737	1	
O54788	GO:0016787	1	
O54788	GO:0006915	1	
O54788	GO:0004520	1	
O54788	GO:0006309	1	
O54788	GO:0004518	1	
O54788	GO:0042802	1	
O54788	GO:0000785	1	
O54788	GO:0005654	1	
O54788	GO:0005730	1	
O54788	GO:0005829	1	
O54788	GO:0097718	1	
O54788	GO:0004536	1	
O54788	GO:0032991	1	
O54788	GO:1902511	1	
O54788	GO:0006308	1	
O54788	GO:0030263	1	
O54788	GO:0019899	1	
O54788	GO:0019904	1	
A4GXA9	GO:0008821	1	
A4GXA9	GO:0048476	1	
A4GXA9	GO:0000712	1	
A4GXA9	GO:0031297	1	
A4GXA9	GO:0031573	1	
A4GXA9	GO:0006302	1	
A4GXA9	GO:0005634	1	
A4GXA9	GO:0003677	1	
A4GXA9	GO:0004518	1	
A4GXA9	GO:0006281	1	
A4GXA9	GO:0006974	1	
A4GXA9	GO:0016787	1	
A4GXA9	GO:0006310	1	
A4GXA9	GO:0004519	1	
A4GXA9	GO:0043596	1	
Q9LY05	GO:0003677	1	
Q9LY05	GO:0003700	1	
Q9LY05	GO:0009873	1	
Q9LY05	GO:0006355	1	
Q9LY05	GO:0005634	1	
Q9LY05	GO:0000976	1	
Q9LY05	GO:0006950	1	
Q01768	GO:0071944	1	
Q01768	GO:0001726	1	
Q01768	GO:0005737	1	
Q01768	GO:0030027	1	
Q01768	GO:0045944	1	
Q01768	GO:0007229	1	
Q01768	GO:0004550	1	
Q01768	GO:0006183	1	
Q01768	GO:0006228	1	
Q01768	GO:0006241	1	
Q01768	GO:0000166	1	
Q01768	GO:0046872	1	
Q01768	GO:0016301	1	
Q01768	GO:0042995	1	
Q01768	GO:0005634	1	
Q01768	GO:0005524	1	
Q01768	GO:0003677	1	
Q01768	GO:0016740	1	
Q01768	GO:0009117	1	
Q01768	GO:0004673	1	
Q01768	GO:0006231	1	
Q01768	GO:0042802	1	
Q01768	GO:0043066	1	
Q01768	GO:0045618	1	
Q01768	GO:0045682	1	
Q01768	GO:0045893	1	
Q01768	GO:0003713	1	
Q01768	GO:0009142	1	
Q01768	GO:0051880	1	
Q01768	GO:0019003	1	
Q01768	GO:0050679	1	
Q9SF32	GO:0005516	1	
Q9SF32	GO:0005634	1	
Q9SF32	GO:0005737	1	
Q9SF32	GO:0005856	1	
Q9SF32	GO:0005730	1	
Q946J8	GO:0005634	1	
Q946J8	GO:0031507	1	
Q946J8	GO:0006325	1	
Q946J8	GO:0009908	1	
Q946J8	GO:0030154	1	
Q946J8	GO:0000792	1	
P0DI79	GO:0016020	1	
Q6DR10	GO:0005794	1	
Q6DR10	GO:0016413	1	
Q6DR10	GO:0016740	1	
Q6DR10	GO:0016020	1	
Q8H186	GO:0004672	1	
Q8H186	GO:0005524	1	
Q8H186	GO:0000166	1	
Q8H186	GO:0004674	1	
Q8H186	GO:0016301	1	
Q8H186	GO:0005886	1	
Q8H186	GO:0016740	1	
Q8H186	GO:0016020	1	
Q8H186	GO:0006952	1	
Q8H186	GO:0106310	1	
P87138	GO:0008168	1	
P87138	GO:0008270	1	
P87138	GO:0009086	1	
P87138	GO:0016740	1	
P87138	GO:0032259	1	
P87138	GO:0005634	1	
P87138	GO:0005737	1	
P87138	GO:0008898	1	
P70387	GO:0005886	1	
P70387	GO:0016020	1	
P70387	GO:0006811	1	
P70387	GO:0006826	1	
P70387	GO:0039706	1	
P70387	GO:0005102	1	
P70387	GO:0045177	1	
P70387	GO:0045178	1	
P70387	GO:0048471	1	
P70387	GO:0055037	1	
P70387	GO:0005615	1	
P70387	GO:0005654	1	
P70387	GO:0005769	1	
P70387	GO:0009897	1	
P70387	GO:0031410	1	
P70387	GO:0030881	1	
P70387	GO:0034756	1	
P70387	GO:0006879	1	
P70387	GO:1990459	1	
P70387	GO:0010039	1	
P70387	GO:2000008	1	
P70387	GO:2000059	1	
P70387	GO:2001186	1	
P70387	GO:1990712	1	
P70387	GO:0002725	1	
P70387	GO:0030509	1	
P70387	GO:1904283	1	
P70387	GO:0032435	1	
P70387	GO:0071281	1	
P70387	GO:0090277	1	
P70387	GO:0048260	1	
P70387	GO:0060391	1	
P70387	GO:0060586	1	
P0DI78	GO:0016020	1	
Q9W7E7	GO:0000978	1	
Q9W7E7	GO:0000981	1	
Q9W7E7	GO:0007179	1	
Q9W7E7	GO:0009653	1	
Q9W7E7	GO:0071144	1	
Q9W7E7	GO:0030154	1	
Q9W7E7	GO:0030509	1	
Q9W7E7	GO:0006357	1	
Q9W7E7	GO:0070411	1	
Q9W7E7	GO:0060395	1	
Q9W7E7	GO:0005667	1	
Q9W7E7	GO:0006355	1	
Q9W7E7	GO:0046872	1	
Q9W7E7	GO:0005634	1	
Q9W7E7	GO:0005737	1	
Q9W7E7	GO:0003677	1	
Q9W7E7	GO:0003700	1	
Q8RYC8	GO:0005634	1	
Q8RYC8	GO:0003677	1	
Q8RYC8	GO:0009725	1	
Q8RYC8	GO:0006355	1	
Q8RYC8	GO:0009734	1	
Q8RYC8	GO:0003700	1	
O96017	GO:0004674	1	
O96017	GO:0044773	1	
O96017	GO:0005634	1	
O96017	GO:0005737	1	
O96017	GO:0004672	1	
O96017	GO:0005524	1	
O96017	GO:0000166	1	
O96017	GO:0046872	1	
O96017	GO:0016301	1	
O96017	GO:0016740	1	
O96017	GO:0006915	1	
O96017	GO:0006974	1	
O96017	GO:0006281	1	
O96017	GO:0051301	1	
O96017	GO:0042770	1	
O96017	GO:0042771	1	
O96017	GO:0010332	1	
O96017	GO:0000077	1	
O96017	GO:2000002	1	
O96017	GO:2000210	1	
O96017	GO:0030330	1	
O96017	GO:1903416	1	
O96017	GO:1903926	1	
O96017	GO:0071466	1	
O96017	GO:0071480	1	
O96017	GO:0070242	1	
O96017	GO:0090399	1	
O96017	GO:0005654	1	
O96017	GO:0016605	1	
O96017	GO:0106310	1	
Q9SFD5	GO:0008270	1	
Q9SFD5	GO:0003713	1	
Q9SFD5	GO:0006357	1	
Q9SFD5	GO:0046872	1	
Q9SFD5	GO:0005634	1	
Q9SFD5	GO:0003677	1	
Q9SFD5	GO:0045893	1	
Q9SFD5	GO:0080090	1	
Q9SFD5	GO:0060255	1	
O74805	GO:0000146	1	
O74805	GO:0005737	1	
O74805	GO:0015629	1	
O74805	GO:0016020	1	
O74805	GO:0007015	1	
O74805	GO:0051015	1	
O74805	GO:0005524	1	
O74805	GO:0003774	1	
O74805	GO:0016459	1	
O74805	GO:0000166	1	
O74805	GO:0005516	1	
O74805	GO:0003779	1	
O74805	GO:0030864	1	
O74805	GO:0031097	1	
O74805	GO:0016887	1	
